"streetID","dateRated","dateLastOverlay","overall","crack","patch","width"
12563570,"6/14","1991",6,3,5,25
12563572,"4/15","",5,3,2,27
12563573,"6/14","2003",7,3,4,27
12564359,"6/15","",8,3,5,NA
12564360,"6/15","1989",6,4,2,27
12564362,"6/15","",7,4,3,23
12564365,"6/15","1988",8,4,5,27
12564367,"6/15","1991",8,4,4,27
12564368,"6/15","1991",6,3,3,28
12564369,"5/14","2001",6,2,4,40
12564371,"4/15","",6,2,4,26
12564372,"4/15","",4,2,3,15
12564373,"4/15","",6,2,3,26
12564375,"5/14","2005",8,4,5,27
12564376,"5/14","2001",6,2,4,40
12564377,"5/14","2001",6,3,3,40
12564378,"6/15","",6,3,4,27
12564379,"6/15","",6,2,4,27
12564382,"6/15","",6,3,4,27
12564383,"5/14","2001",6,3,3,40
12564384,"5/14","2001",5,2,4,40
12564386,"5/14","2001",6,3,4,40
12564388,"5/14","2001",5,3,3,40
12564389,"6/15","",6,3,4,27
12564393,"6/15","1991",5,2,3,27
12564395,"6/15","1991",5,3,1,28
12564396,"5/14","2001",5,3,3,40
12564398,"6/15","1991",6,2,4,28
12564403,"6/15","",5,3,5,24
12564404,"6/15","1995",6,3,5,24
12564405,"6/15","1991",6,3,4,28
12564407,"6/15","1991",5,3,4,28
12564408,"6/15","1991",6,3,3,30
12564409,"6/15","1995",5,3,2,28
12564410,"6/15","1995",5,3,2,20
12564411,"6/15","",5,3,1,28
12564412,"6/15","",7,3,5,22
12564415,"6/15","1991",5,2,3,30
12564416,"6/15","1995",5,2,3,28
12564417,"6/15","2004",4,2,2,16
12564419,"6/15","",7,3,5,22
12564420,"6/15","1995",5,3,5,25
12571593,"3/15","2002",7,3,5,30
12571594,"3/15","2002",7,3,4,30
12571628,"4/14","1994",5,2,3,24
12571629,"4/14","2002",7,3,5,28
12571630,"4/14","1994",5,2,3,24
12571631,"3/15","1990",5,3,3,30
12571633,"4/14","",6,2,5,28
12571634,"4/14","2002",6,3,5,25
12571636,"4/14","1994",5,2,2,24
12571694,"6/14","2003",6,3,2,27
12571701,"6/14","2003",5,3,2,30
12571702,"4/15","1991",5,3,2,30
12571704,"4/15","1991",6,3,3,30
12571705,"4/15","",5,3,5,28
12571706,"4/15","",6,3,4,28
12571707,"4/15","",6,3,3,26
12571708,"4/15","",7,3,5,26
12571709,"6/14","2003",6,3,4,30
12571710,"4/15","1991",5,3,2,27
12571711,"4/15","1991",6,3,4,28
12571712,"6/14","2003",5,3,3,30
12571713,"6/14","2003",6,3,3,30
12571714,"4/15","1996",8,4,4,25
12571720,"4/15","1990",5,3,3,30
12571721,"4/15","",6,3,4,28
12571722,"4/15","",7,3,5,25
12571723,"4/15","",6,3,3,26
12571724,"4/15","",7,3,4,28
12571728,"4/15","1991",7,3,4,12
12571730,"6/14","",5,3,2,28
12571732,"6/14","",6,3,4,26
12571733,"6/14","1991",6,3,3,27
12571734,"6/14","",6,3,3,26
12571735,"6/14","",5,3,3,22
12571736,"6/14","",6,3,4,27
12571737,"4/15","",5,2,3,27
12571738,"4/15","",6,3,3,25
12571739,"4/15","2004",6,3,3,27
12571740,"4/15","2004",8,3,5,27
12571744,"6/14","2003",5,3,3,30
12571746,"4/15","2004",6,3,4,26
12571747,"4/15","",7,4,4,26
12571748,"6/14","",6,4,3,22
12571749,"6/14","2004",6,3,3,30
12571750,"6/14","2004",6,3,3,30
12571751,"6/14","2004",6,3,3,30
12571752,"6/14","",8,4,5,24
12571754,"6/14","",5,3,2,28
12571755,"4/15","1996",6,3,3,28
12571758,"4/15","1996",6,4,2,28
12571760,"4/15","1996",6,4,2,28
12571761,"4/15","1996",6,4,3,28
12571762,"4/15","",7,3,5,28
12571763,"4/15","1996",7,4,5,27
12571764,"4/15","",7,3,5,28
12571767,"4/15","1996",6,3,3,28
12571768,"4/15","1996",6,4,3,28
12571769,"4/15","2004",8,3,5,27
12571770,"4/15","1996",6,3,3,28
12571771,"4/15","1996",7,4,3,28
12571772,"6/14","1991",6,3,3,27
12571773,"6/14","1991",7,4,3,27
12571774,"6/14","2004",7,4,4,30
12571775,"6/14","",6,4,3,25
12571776,"4/15","2008",8,4,4,26
12571777,"6/14","2004",7,4,3,30
12571778,"6/14","2004",6,4,3,30
12571779,"4/15","2008",8,4,5,30
12571780,"6/14","1991",6,3,4,32
12571781,"4/15","2008",8,4,5,30
12571782,"4/15","2008",8,4,5,30
12571783,"6/14","",6,4,4,31
12571784,"6/14","",6,3,4,29
12571786,"6/14","",7,4,5,29
12571787,"6/14","",7,4,5,29
12571788,"4/15","1995",8,4,4,21
12571789,"4/15","1995",8,4,5,21
12571805,"6/14","2004",8,4,5,30
12571807,"6/14","1995",5,3,2,30
12571809,"6/14","1995",6,3,3,30
12571810,"6/14","",4,2,4,27
12571818,"6/14","1995",7,4,4,30
12571819,"6/14","1995",4,2,4,23
12571821,"6/14","",5,3,2,22
12571827,"4/15","2005",8,3,5,24
12571832,"6/14","2005",6,3,3,25
12571834,"4/14","2005",6,3,3,25
12571835,"3/15","2005",8,4,4,32
12571842,"4/15","2005",8,3,5,24
12571846,"6/14","2005",5,3,2,36
12571847,"6/14","2005",6,3,2,36
12571848,"4/14","2000",6,3,3,27
12571849,"3/14","1996",7,4,4,36
12571850,"4/15","2004",7,4,4,36
12571856,"6/14","1999",7,4,3,30
12571857,"6/14","2005",6,3,2,36
12571858,"6/14","",3,2,4,27
12571859,"6/14","1995",7,3,4,28
12571860,"6/14","2005",6,4,2,36
12571861,"6/14","2001",6,3,2,28
12571862,"6/14","1989",3,2,3,27
12571863,"3/15","2004",8,4,5,32
12571864,"4/14","1998",7,3,5,21
12571865,"4/14","2003",7,3,5,28
12571866,"3/15","2004",8,4,5,32
12571867,"4/14","",5,3,5,26
12571868,"4/14","2000",6,3,3,27
12571869,"4/14","2003",6,3,3,28
12571870,"6/14","",3,2,4,27
12571871,"3/14","1994",5,2,3,21
12571872,"3/14","1986",6,3,5,24
12571873,"4/14","2001",5,3,4,27
12571879,"3/15","2008",5,2,2,36
12571880,"3/14","1994",5,2,3,21
12571881,"6/14","",3,2,4,27
12571882,"4/15","2003",8,4,4,27
12571883,"4/15","2004",7,4,4,36
12571884,"4/15","1999",6,3,4,24
12571885,"6/14","2001",6,3,3,28
12571887,"6/14","1989",4,2,3,27
12571888,"3/14","",3,2,3,34
12571889,"3/14","2003",7,3,4,36
12571890,"3/14","2003",7,3,4,36
12571891,"3/15","2004",5,2,5,18
12571896,"4/15","2004",5,3,3,27
12571898,"4/15","2004",5,3,2,27
12571899,"4/15","1991",2,2,3,24
12571901,"4/15","1991",5,3,3,27
12571902,"4/15","1991",5,3,3,27
12571903,"5/15","1992",6,3,4,30
12571904,"6/14","2004",5,3,2,30
12571905,"6/14","2004",5,2,3,30
12571906,"6/14","1995",6,3,4,23
12571908,"6/14","1995",6,3,3,23
12571909,"6/14","1993",5,2,3,23
12571910,"6/14","1991",6,3,2,28
12571911,"6/14","1991",6,3,2,28
12571912,"6/14","1993",6,3,4,23
12571913,"6/14","1995",6,3,4,23
12571914,"6/14","1995",7,3,4,23
12571915,"6/14","",4,2,3,26
12571916,"6/14","1991",6,3,3,28
12571917,"6/14","1991",6,3,3,28
12571918,"6/14","",6,3,4,26
12571919,"6/14","2004",6,3,3,30
12571920,"6/14","2004",6,3,3,30
12571922,"4/15","1996",6,3,4,27
12571923,"6/14","1991",5,2,3,27
12571924,"6/14","2000",5,3,3,27
12571925,"4/15","2008",8,3,5,30
12571926,"4/15","2008",8,4,5,30
12571927,"4/15","2008",8,4,5,30
12571928,"6/14","2000",5,2,4,28
12571929,"6/14","1991",6,3,3,32
12571930,"6/14","2000",5,3,2,30
12571931,"4/15","1989",9,5,5,35
12571932,"4/15","2008",8,3,5,30
12571933,"4/15","1991",7,4,3,25
12571934,"4/15","1989",9,5,5,35
12571935,"4/15","2008",8,3,5,30
12571936,"6/14","",7,4,4,31
12571937,"6/14","",4,2,4,26
12571938,"6/14","",7,4,5,29
12571939,"6/14","1991",6,3,3,30
12571940,"6/14","",6,3,4,26
12571941,"4/15","",7,3,3,24
12571942,"6/14","1991",6,3,3,30
12571943,"6/14","",6,3,4,29
12571944,"6/14","",5,3,3,25
12571945,"6/14","",5,3,3,26
12571946,"6/14","1991",5,3,2,30
12571947,"6/14","",7,3,4,25
12571948,"6/14","1991",6,3,3,30
12571949,"6/14","",3,2,3,26
12571950,"6/14","",7,3,4,26
12571951,"4/15","1991",7,3,4,25
12571952,"4/15","1991",6,4,3,25
12571953,"4/15","1991",6,4,3,25
12571956,"4/15","1989",9,5,5,35
12571959,"4/15","1995",6,3,3,27
12571960,"4/15","1989",9,5,5,35
12571962,"4/15","",6,3,3,NA
12571963,"6/14","1989",4,2,2,35
12571964,"6/14","",6,3,3,32
12571965,"6/14","1989",4,2,2,35
12571966,"6/14","1989",5,2,3,35
12571967,"4/15","",3,2,1,36
12571968,"6/14","1991",6,3,3,28
12571972,"4/15","1991",6,3,4,24
12571973,"4/15","",3,2,1,36
12571974,"4/15","1998",6,3,2,24
12571991,"6/14","2002",6,3,4,24
12571994,"4/15","1991",6,3,2,27
12571995,"4/15","1998",6,3,2,24
12571996,"4/15","1991",7,3,4,25
12571997,"6/14","2002",6,3,2,27
12571998,"6/14","",6,3,4,23
12571999,"6/14","1993",5,2,3,26
12572001,"6/14","2005",7,4,3,36
12572002,"4/15","2008",7,3,4,27
12572003,"6/14","2005",6,4,2,36
12572004,"6/14","1995",5,2,3,27
12572005,"6/14","2005",6,4,2,27
12572006,"6/14","2003",6,4,2,28
12572007,"6/14","1993",4,3,3,23
12572008,"6/14","2004",6,3,3,30
12572009,"6/14","1991",5,3,4,24
12572010,"6/14","1989",5,2,3,35
12572011,"6/14","2004",5,3,3,30
12572012,"6/14","1991",5,3,4,24
12572013,"6/14","2005",5,2,3,35
12572015,"6/14","2005",6,4,2,36
12572016,"6/14","",2,2,2,27
12572017,"4/15","2004",7,3,4,25
12572018,"6/14","2005",6,4,2,27
12572019,"6/14","2005",6,4,2,27
12572020,"6/14","1999",7,4,4,28
12572021,"6/14","2002",5,3,4,40
12572022,"4/15","",6,3,3,34
12572023,"6/14","1999",7,4,4,28
12572024,"6/14","",3,1,3,27
12572025,"6/14","",3,1,3,27
12572026,"4/15","1999",5,3,4,27
12572027,"4/15","1999",6,3,4,27
12572028,"4/15","2008",8,3,4,27
12572029,"6/14","",4,2,3,36
12572030,"3/14","",3,2,3,34
12572031,"6/14","2003",6,4,2,28
12572032,"4/15","1991",4,2,3,27
12572033,"6/14","2003",6,4,2,28
12572034,"6/14","2003",6,4,2,28
12572035,"6/14","",4,2,2,36
12572036,"3/14","",4,2,3,34
12572038,"3/15","2009",8,4,4,34
12572041,"4/15","1991",4,2,2,27
12572042,"4/15","2004",7,4,4,25
12572043,"4/15","2004",7,4,4,25
12572045,"4/15","2004",7,4,3,25
12572046,"4/15","2004",8,4,4,26
12572047,"6/14","1999",6,3,3,28
12572048,"4/15","2004",8,4,4,26
12572050,"3/14","",8,4,5,24
12572054,"4/14","2008",5,3,4,25
12572055,"4/14","2008",5,3,3,25
12572057,"3/15","2009",8,4,5,34
12572058,"3/15","2009",8,4,3,34
12572059,"4/14","2008",5,3,3,25
12572060,"3/14","",7,4,4,18
12572061,"4/15","2004",6,3,4,28
12572064,"4/15","2004",6,3,4,28
12572066,"4/15","2004",6,3,4,28
12572067,"","",7,3,4,NA
12572068,"6/14","2003",4,2,3,28
12572069,"6/14","2002",5,3,3,40
12572070,"6/14","1991",3,2,3,27
12572071,"6/14","2002",6,3,4,40
12572072,"6/14","2002",6,3,4,40
12572073,"6/14","2003",6,3,4,28
12572074,"6/14","",6,3,3,27
12572075,"6/14","",7,3,4,27
12572076,"6/14","2003",5,3,2,28
12572077,"6/14","2003",6,3,3,28
12572078,"4/15","1998",6,3,2,24
12572080,"4/15","1998",6,3,2,24
12572081,"4/15","1998",6,3,2,24
12572082,"4/15","",6,3,4,27
12572086,"4/15","",4,2,2,NA
12572089,"4/15","",3,2,2,NA
12572090,"4/15","1998",6,3,2,24
12572091,"4/15","1991",3,2,2,22
12572092,"4/15","1998",6,3,2,24
12572093,"4/15","1998",6,3,2,24
12572094,"4/15","1998",6,3,2,24
12572096,"6/14","",6,3,3,27
12572097,"6/14","",6,3,3,22
12572098,"6/14","",6,3,3,22
12572100,"3/15","2008",6,2,3,28
12572101,"3/15","2008",6,2,3,28
12572102,"6/14","",6,3,3,22
12572105,"3/15","",3,2,1,NA
12572106,"3/15","",2,2,1,NA
12572107,"3/15","2008",6,2,3,28
12572108,"3/15","2008",6,2,3,28
12572109,"3/15","",6,3,3,25
12572110,"6/14","2002",5,3,4,40
12572112,"4/15","2007",8,5,4,25
12572113,"6/14","2002",7,4,4,40
12572116,"6/14","",5,3,1,30
12572117,"6/14","",3,3,1,26
12572118,"3/15","2009",8,4,5,34
12572119,"6/14","2002",7,4,5,40
12572120,"6/14","2009",8,4,5,34
12572121,"6/14","2002",7,4,5,40
12572122,"4/14","2008",5,3,3,25
12572123,"6/14","2002",7,4,5,40
12572125,"6/14","2009",8,4,5,34
12572126,"3/15","1998",7,4,4,20
12572131,"3/15","",3,2,2,NA
12572132,"6/14","",5,3,1,22
12572136,"5/14","1994",6,3,5,20
12572138,"3/15","1994",6,3,3,25
12572139,"6/14","2009",8,4,5,34
12572140,"6/14","",5,3,3,25
12572141,"6/14","",5,3,2,22
12572142,"6/14","",5,3,3,25
12572143,"3/15","1992",3,2,1,16
12572144,"6/14","",5,3,3,25
12572146,"3/15","1998",6,4,2,20
12572148,"6/14","",5,3,2,22
12572149,"3/15","1994",6,3,3,25
12572150,"6/14","",8,4,5,25
12572151,"3/15","",8,5,4,25
12572152,"3/15","",8,4,5,25
12572153,"9/14","",5,3,2,25
12572154,"4/14","",4,3,2,27
12572175,"3/15","2004",7,3,5,25
12572176,"4/14","1994",7,3,5,24
12572178,"4/14","1994",6,3,5,24
12572262,"3/15","1990",5,3,5,21
12572263,"4/14","2002",7,3,5,24
12572267,"3/15","",5,3,5,21
12572269,"3/15","1990",6,3,5,30
12572270,"4/14","1994",6,3,5,24
12572272,"4/14","2003",7,3,5,20
12572273,"3/15","1990",5,3,3,32
12572274,"3/15","1994",5,3,3,24
12572275,"4/14","2003",7,3,5,20
12572279,"3/15","2002",4,4,1,24
12572280,"3/15","2001",4,2,3,36
12572281,"4/14","1994",5,3,3,23
12572293,"4/14","2002",6,3,3,27
12572294,"4/14","2002",6,3,3,27
12572307,"4/14","2005",7,4,3,25
12572308,"4/14","2005",8,4,5,25
12572309,"4/14","2005",8,4,5,25
12572311,"4/14","2005",7,4,4,25
12572312,"4/14","2009",8,4,5,26
12572313,"4/14","2005",7,4,4,25
12572317,"4/14","1990",7,3,5,25
12572318,"4/14","2009",8,5,4,26
12572322,"4/14","2009",8,4,5,26
12572323,"3/15","2001",4,2,3,36
12572324,"3/15","2002",5,3,2,36
12572325,"3/14","2001",7,3,5,28
12572326,"3/15","2002",6,3,4,24
12572327,"3/15","2002",5,3,2,36
12572328,"4/14","2003",7,3,5,23
12572330,"4/14","1999",6,3,5,46
12572331,"4/14","2009",8,5,4,26
12572333,"9/14","2014",10,5,5,36
12572334,"3/15","2002",5,3,2,36
12572335,"3/15","2002",5,3,2,36
12572336,"4/14","2009",8,4,4,36
12572337,"9/14","2014",10,5,5,36
12572338,"4/14","1990",5,2,4,25
12572339,"3/15","2004",5,3,2,30
12572411,"4/14","2005",8,4,4,35
12572413,"4/14","2005",8,4,5,32
12572415,"4/14","2005",8,4,3,38
12572432,"4/15","",NA,NA,NA,30
12572433,"6/14","",6,3,3,27
12572434,"6/14","",6,3,3,27
12572435,"","",6,3,3,NA
12572506,"4/15","",7,3,4,29
12572620,"4/15","",7,3,4,29
12572623,"4/15","",7,3,4,29
12572682,"6/14","",6,3,3,27
12572683,"4/15","",7,3,5,20
12572684,"6/14","",5,3,2,27
12572685,"6/14","",5,2,3,27
12572686,"4/15","1990",6,3,3,31
12572689,"4/15","1996",7,4,4,29
12572693,"4/15","1996",5,3,3,36
12572694,"4/15","",5,3,4,25
12572695,"4/15","1996",5,2,4,36
12572696,"6/14","1987",5,3,4,33
12572697,"6/14","1987",5,3,4,33
12572698,"4/15","1996",6,2,4,36
12572702,"6/14","1999",7,4,4,24
12572703,"4/15","1997",5,4,2,24
12572704,"4/15","1996",5,3,2,27
12572705,"4/15","1996",6,3,4,25
12572706,"4/15","2000",6,3,5,27
12572707,"4/15","2006",6,3,3,36
12572708,"6/14","",5,3,3,15
12572709,"4/14","2001",3,2,3,28
12572710,"4/15","2006",6,3,3,36
12572712,"4/15","2002",7,4,3,33
12572713,"4/15","2005",7,3,4,27
12572715,"4/15","2006",7,3,5,36
12572716,"6/14","2002",5,3,3,27
12572717,"4/15","2003",6,3,4,25
12572720,"6/14","2005",7,4,3,27
12572721,"4/15","1990",6,3,4,25
12572722,"4/15","2005",7,4,4,25
12572723,"4/15","2002",7,4,3,33
12572724,"4/15","2006",7,3,5,36
12572725,"4/15","2005",8,4,4,25
12572726,"6/14","2003",7,4,5,27
12572727,"6/14","2003",6,4,3,27
12572728,"4/15","2002",8,4,3,36
12572729,"6/14","2003",6,4,3,27
12572731,"4/15","2005",7,4,3,25
12572732,"4/15","2006",7,3,5,36
12572733,"6/14","2005",6,2,4,27
12572734,"4/15","2004",7,3,4,35
12572735,"6/14","2005",7,4,4,36
12572736,"6/14","",6,3,4,18
12572737,"4/15","2004",6,3,3,35
12572738,"6/14","2005",7,4,4,36
12572746,"6/14","",5,3,2,25
12572750,"6/14","2001",6,3,4,40
12572751,"6/14","1995",6,3,4,27
12572757,"6/14","",6,3,3,29
12572758,"6/14","1990",5,2,3,NA
12572759,"6/14","",6,3,3,25
12572762,"6/14","",4,3,2,29
12572769,"6/14","",5,2,3,25
12572770,"6/14","",5,2,3,25
12572771,"6/14","1995",7,4,4,25
12572773,"6/14","1995",6,3,4,30
12572774,"6/14","",6,3,4,NA
12572782,"4/15","2002",6,2,4,27
12572785,"6/14","1990",6,3,4,24
12572789,"6/14","",5,2,3,NA
12572790,"6/14","1990",6,3,4,25
12572792,"6/14","1995",6,2,4,25
12572793,"6/14","1995",6,3,4,30
12572795,"6/14","1999",6,3,3,18
12572796,"4/15","2004",6,3,4,36
12572797,"4/15","2004",7,4,4,36
12572800,"6/14","1995",5,3,3,30
12572801,"4/15","2002",8,4,4,36
12572802,"4/15","1990",6,3,3,21
12572803,"4/15","2004",7,3,5,36
12572804,"4/15","2002",8,4,4,36
12572805,"6/14","1995",6,3,3,30
12572806,"4/15","",5,2,3,32
12572808,"4/15","1990",6,3,4,31
12572809,"4/15","2001",7,4,5,40
12572810,"4/15","2002",5,3,2,25
12572811,"4/15","2002",4,3,1,25
12572812,"4/15","1999",6,3,4,31
12572813,"4/15","1995",7,3,3,27
12572814,"4/15","2004",4,3,2,36
12572815,"4/15","2004",8,4,5,36
12572816,"6/14","",4,3,2,29
12572817,"4/15","2001",7,3,5,40
12572818,"4/15","1995",6,3,3,27
12572819,"4/15","",6,3,3,35
12572820,"4/15","1990",5,3,3,25
12572821,"4/15","2004",6,4,2,35
12572822,"4/15","2004",8,3,5,35
12572823,"6/14","1999",6,3,4,27
12572824,"4/15","1990",5,3,4,25
12572825,"6/14","2005",7,3,4,36
12572826,"6/14","2005",7,4,4,36
12572827,"4/15","1994",6,3,4,25
12572828,"4/15","2004",7,3,5,35
12572829,"6/14","2001",7,4,4,40
12572830,"4/15","1995",4,2,3,31
12572831,"6/14","2001",7,4,4,40
12572832,"6/14","",6,3,4,36
12572833,"4/15","",4,3,4,36
12572835,"6/14","2005",7,3,4,36
12572836,"6/14","2001",7,4,4,40
12572837,"6/14","1990",6,3,5,NA
12572839,"6/14","2001",7,4,4,40
12572840,"6/14","",5,2,4,36
12572844,"6/14","1994",5,2,3,NA
12572845,"6/14","",6,4,2,29
12572846,"4/15","2002",5,3,3,30
12572847,"4/15","2011",8,4,5,35
12572848,"4/15","",6,3,2,35
12572849,"6/1","",4,3,3,29
12572850,"6/14","",6,3,3,30
12572851,"6/14","",5,3,3,29
12572852,"4/15","2008",7,3,5,35
12572853,"6/14","",5,3,4,30
12572854,"6/14","1995",6,3,3,30
12572855,"6/14","1999",7,3,4,30
12572856,"4/15","2004",5,3,1,36
12572857,"6/14","",4,2,4,30
12572858,"6/14","",6,4,2,36
12572859,"6/14","",6,4,2,36
12572860,"6/14","",4,2,4,30
12572861,"4/15","",5,2,4,0
12572863,"6/14","1995",5,3,3,27
12572866,"4/15","",4,3,4,36
12572868,"","1997",NA,NA,NA,36
12572869,"6/14","",6,4,2,36
12572870,"6/14","",7,3,4,NA
12572874,"4/15","2004",5,2,4,36
12572875,"6/14","",6,3,3,36
12572876,"6/14","1994",5,2,3,NA
12572877,"4/15","2004",5,3,2,30
12572878,"6/14","",6,3,3,36
12572880,"6/14","",7,3,4,NA
12572882,"6/14","1999",4,2,3,40
12572884,"4/15","2004",7,3,3,48
12572887,"4/14","2005",7,3,4,25
12572888,"4/14","",5,2,4,NA
12572889,"4/14","1991",6,3,2,27
12572890,"4/14","2005",7,4,3,25
12572891,"4/14","1991",6,4,3,27
12572893,"4/14","1990",6,3,3,27
12572894,"4/14","",7,3,5,23
12572895,"4/14","1991",6,3,3,27
12572896,"4/14","1991",6,3,4,27
12572897,"4/14","2005",6,3,3,25
12572898,"4/14","2005",8,4,5,25
12572899,"4/14","1989",4,3,3,22
12572900,"3/15","2008",6,3,3,24
12572901,"3/15","2005",8,4,4,32
12572903,"4/14","",7,4,4,24
12572904,"4/14","1990",4,2,4,24
12572905,"4/14","1990",4,2,4,24
12572906,"4/14","1991",7,4,4,27
12572907,"4/14","1991",7,4,3,27
12572908,"4/14","",6,3,4,35
12572909,"4/14","",6,3,4,35
12572910,"4/14","1994",5,3,3,27
12572911,"4/14","1991",6,4,3,27
12572912,"3/15","2004",6,4,2,30
12572913,"3/15","2004",6,4,2,30
12572914,"4/14","1990",5,4,2,25
12572915,"3/15","2004",6,4,2,30
12572916,"3/15","2004",5,3,2,30
12572917,"3/15","2004",6,3,2,30
12572918,"4/14","",4,2,4,35
12572919,"3/15","1990",5,3,3,NA
12572920,"4/14","",4,2,4,35
12572921,"4/14","1990",6,3,3,NA
12572922,"4/14","",4,2,1,35
12572923,"4/15","1999",6,3,4,30
12572924,"3/15","1990",5,3,3,24
12572925,"4/14","",5,3,3,31
12572926,"3/15","2004",6,3,2,30
12572927,"3/15","1990",5,3,2,NA
12572928,"3/15","2004",7,4,3,30
12572929,"4/14","1990",5,3,3,NA
12572930,"3/15","",6,4,2,27
12572931,"4/14","1994",6,3,4,26
12572932,"4/14","",5,3,3,31
12572933,"4/14","1990",5,3,2,28
12572934,"4/14","1994",6,3,3,26
12572935,"3/15","2004",6,4,2,30
12572936,"3/15","2004",7,4,2,30
12572937,"3/15","2008",5,2,5,36
12572938,"3/14","",8,4,5,36
12572939,"3/14","2003",7,3,4,36
12572940,"3/15","2004",5,2,5,18
12572941,"9/14","1994",4,3,2,27
12572942,"3/15","2004",5,2,5,18
12572943,"3/15","2008",8,4,5,36
12572944,"4/14","2002",4,2,3,28
12572945,"4/14","2001",8,4,5,25
12572946,"9/14","",5,3,2,27
12572947,"3/14","2001",7,4,4,25
12572948,"4/14","2002",4,2,3,28
12572949,"9/14","2012",7,4,4,34
12572950,"3/14","2001",7,3,4,25
12572951,"3/14","2001",6,3,3,25
12572952,"3/15","2001",7,4,3,34
12572953,"3/14","",7,3,4,33
12572954,"3/14","2001",7,4,2,25
12572955,"3/15","2008",8,4,5,36
12572956,"4/14","",4,2,2,35
12572957,"3/15","2004",7,3,4,36
12572958,"4/14","",4,2,4,27
12572959,"9/14","",5,3,2,27
12572960,"3/14","",3,2,2,27
12572961,"4/14","2006",8,4,5,35
12572963,"4/14","2006",8,4,5,35
12572964,"3/15","",5,4,2,27
12572965,"4/14","",6,3,3,31
12572966,"3/15","2004",7,3,4,36
12572967,"3/15","2004",7,4,2,30
12572968,"3/15","2004",7,3,4,36
12572971,"4/14","",6,3,4,31
12572973,"3/15","1994",6,3,4,31
12572974,"3/15","2000",5,2,3,27
12572975,"3/15","",7,4,2,30
12572976,"3/15","2001",7,4,3,34
12572977,"3/14","1989",4,2,3,27
12572978,"4/14","2001",6,3,4,34
12572979,"3/15","",5,3,3,35
12572980,"3/14","",7,4,4,33
12572981,"3/15","2000",6,3,4,28
12572982,"3/15","2002",7,4,3,35
12572985,"4/14","",6,3,5,27
12572986,"4/14","2001",5,2,3,34
12572988,"4/14","2001",5,2,3,34
12572989,"3/15","",2,2,2,33
12572990,"3/15","",5,2,3,33
12572991,"3/15","2000",6,4,4,28
12572992,"3/15","2000",6,3,5,28
12572993,"4/14","",6,3,4,24
12572994,"4/14","2005",8,4,4,35
12572998,"4/14","1990",7,3,5,NA
12572999,"4/14","2005",8,4,5,35
12573000,"4/14","",5,3,2,25
12573001,"4/14","1990",7,3,4,NA
12573002,"4/14","1994",6,3,4,26
12573003,"4/14","2005",8,4,4,35
12573004,"4/14","2001",6,4,2,25
12573005,"4/14","1994",6,3,2,26
12573006,"4/14","1994",7,3,4,32
12573007,"4/14","1990",7,3,4,NA
12573008,"4/14","1994",7,4,4,32
12573010,"3/15","2002",8,4,5,27
12573013,"4/14","",8,4,4,26
12573015,"3/15","2002",8,4,5,27
12573016,"4/14","1994",7,3,4,32
12573017,"4/14","1994",6,3,2,26
12573018,"4/14","1994",6,3,3,32
12573019,"4/14","",8,4,5,25
12573020,"4/14","",7,4,2,28
12573021,"3/15","2002",8,4,5,27
12573022,"6/14","2001",6,3,4,27
12573025,"4/14","",8,4,5,22
12573026,"6/14","2001",5,3,3,27
12573028,"4/14","1994",6,3,3,NA
12573029,"6/14","2001",6,3,3,27
12573030,"6/14","2001",6,3,4,27
12573031,"6/14","2001",6,3,4,27
12573032,"4/14","",8,4,4,25
12573034,"3/15","",7,4,3,24
12573035,"4/14","",8,4,4,28
12573038,"4/14","",8,4,4,25
12573041,"4/14","",8,4,4,28
12573042,"6/14","2001",7,3,4,27
12573044,"3/15","2004",7,3,4,36
12573045,"3/15","2004",7,3,4,36
12573046,"4/14","2005",8,4,3,35
12573047,"3/15","",7,4,2,30
12573048,"3/15","1994",7,3,4,24
12573049,"4/14","2006",8,4,4,34
12573050,"3/15","2004",7,3,3,36
12573052,"4/14","1994",6,3,3,32
12573056,"3/15","2004",7,3,4,36
12573058,"4/14","",6,4,3,32
12573059,"3/15","2000",7,4,4,40
12573060,"3/15","2002",4,2,2,27
12573061,"3/15","2000",5,4,1,30
12573062,"3/15","",7,4,2,30
12573063,"3/15","2002",7,4,3,30
12573064,"3/15","1994",6,4,2,24
12573065,"4/14","2005",7,4,3,34
12573066,"3/15","2002",7,4,3,30
12573067,"3/15","2002",7,4,3,30
12573068,"4/14","",5,3,3,34
12573069,"4/14","",7,3,3,34
12573070,"4/14","",6,3,4,24
12573071,"4/14","",6,3,4,24
12573073,"4/14","",7,4,4,32
12573075,"4/14","",7,3,4,24
12573076,"3/15","2002",6,4,1,30
12573077,"4/14","",7,3,3,34
12573079,"3/15","2002",6,4,2,30
12573080,"4/14","",6,4,2,34
12573081,"4/14","1992",6,3,2,34
12573082,"4/14","1986",5,3,2,27
12573083,"4/14","",7,4,4,NA
12573085,"4/14","",6,4,3,NA
12573086,"4/14","1994",7,4,3,32
12573087,"4/14","1986",5,3,2,27
12573088,"3/15","2000",7,4,4,40
12573089,"3/15","2000",7,4,3,40
12573090,"6/14","",5,2,3,33
12573091,"3/15","2000",7,4,3,40
12573092,"6/14","2000",7,4,3,40
12573093,"6/14","2001",7,3,4,27
12573095,"6/14","2001",7,3,4,27
12573096,"6/14","",8,4,4,35
